711,0.2725,0.542,924,3539,0.1725
712,0.27,0.542,927,3544,0.17
713,0.2575,0.54,928,3551,0.175
714,0.24,0.536,930,3560,0.18
715,0.2425,0.538,932,3564,0.17
716,0.2475,0.54,934,3570,0.1675
717,0.245,0.534,936,3575,0.1675
718,0.2425,0.53,938,3580,0.1675
719,0.245,0.526,938,3584,0.1725
720,0.2475,0.524,939,3589,0.1625
721,0.245,0.522,940,3594,0.1675
722,0.2525,0.526,941,3599,0.1675
723,0.24,0.526,942,3602,0.18
724,0.23,0.53,945,3603,0.1925
725,0.225,0.54,947,3609,0.1925
726,0.2275,0.542,949,3611,0.1925
727,0.2225,0.54,951,3620,0.195
728,0.215,0.532,951,3627,0.205
729,0.2075,0.528,953,3637,0.2125
730,0.2,0.52,955,3643,0.215
731,0.21,0.518,955,3645,0.205
732,0.2125,0.518,955,3652,0.1925
733,0.205,0.514,960,3655,0.19
734,0.2,0.516,962,3659,0.1975
735,0.215,0.512,962,3662,0.195
736,0.205,0.518,963,3668,0.2025
737,0.2025,0.524,963,3671,0.1975
738,0.2025,0.53,964,3673,0.2025
739,0.1975,0.532,967,3676,0.2075
740,0.2,0.53,967,3682,0.205
741,0.1975,0.536,967,3690,0.2125
742,0.205,0.53,969,3693,0.19
743,0.2125,0.528,970,3697,0.19
744,0.2175,0.528,970,3701,0.19
745,0.2225,0.528,972,3709,0.19
746,0.2175,0.528,972,3716,0.1825
747,0.2275,0.522,972,3724,0.1725
748,0.2325,0.522,974,3735,0.1575
749,0.24,0.52,976,3739,0.1675
750,0.2425,0.52,977,3742,0.1675
751,0.2525,0.518,977,3749,0.165
752,0.245,0.516,978,3752,0.1675
753,0.235,0.524,978,3756,0.1725
754,0.2375,0.524,982,3759,0.165
755,0.23,0.526,984,3764,0.1725
756,0.2275,0.522,986,3773,0.1675
757,0.2125,0.516,991,3779,0.165
758,0.21,0.516,994,3784,0.155
759,0.2225,0.51,994,3790,0.1525
760,0.21,0.51,996,3800,0.1575
761,0.1975,0.5,997,3803,0.1625
762,0.2125,0.502,998,3810,0.1575
763,0.21,0.494,999,3820,0.165
764,0.2025,0.48,1000,3829,0.17
765,0.215,0.472,1004,3833,0.1575
766,0.225,0.476,1004,3837,0.1625
767,0.23,0.478,1004,3841,0.1625
768,0.2225,0.482,1007,3844,0.1675
769,0.215,0.482,1008,3847,0.1775
770,0.21,0.486,1009,3852,0.175
771,0.215,0.482,1010,3855,0.175
772,0.2125,0.48,1011,3858,0.175
773,0.215,0.484,1011,3862,0.175
774,0.215,0.484,1011,3865,0.1825
775,0.23,0.486,1011,3871,0.175
776,0.23,0.48,1013,3875,0.17
777,0.2275,0.478,1014,3881,0.18
778,0.225,0.48,1015,3884,0.18
779,0.2275,0.48,1019,3889,0.175
780,0.2275,0.488,1021,3890,0.1775
781,0.24,0.49,1022,3896,0.17
782,0.2375,0.49,1023,3901,0.1625
783,0.24,0.488,1023,3906,0.175
784,0.2425,0.49,1024,3908,0.1775
785,0.23,0.49,1026,3913,0.18
786,0.24,0.486,1026,3921,0.185
787,0.2425,0.482,1028,3922,0.175
788,0.26,0.49,1031,3929,0.17
789,0.2575,0.49,1031,3935,0.175
790,0.275,0.488,1031,3942,0.17
791,0.2775,0.494,1032,3948,0.1675
792,0.27,0.5,1034,3956,0.17
793,0.275,0.508,1034,3964,0.175
794,0.275,0.504,1037,3966,0.175
795,0.2625,0.51,1038,3976,0.185
796,0.255,0.5,1038,3984,0.1875
797,0.24,0.496,1039,3986,0.19
798,0.2375,0.494,1039,3990,0.1825
799,0.23,0.492,1043,3996,0.185
800,0.215,0.488,1045,4003,0.195
801,0.21,0.484,1047,4005,0.195
802,0.2175,0.484,1047,4011,0.1875
803,0.2075,0.494,1049,4016,0.1875
804,0.2175,0.49,1051,4021,0.1825
805,0.2125,0.49,1051,4024,0.185
806,0.1975,0.5,1052,4031,0.2025
807,0.1825,0.494,1054,4035,0.21
808,0.1725,0.498,1055,4042,0.225
809,0.1725,0.492,1056,4049,0.225
810,0.1725,0.486,1057,4060,0.2225
811,0.1725,0.482,1058,4062,0.22
812,0.175,0.484,1059,4069,0.2225
813,0.1725,0.484,1062,4071,0.2225
814,0.18,0.482,1063,4071,0.2075
815,0.1875,0.482,1063,4077,0.2025
816,0.2,0.49,1063,4084,0.195
817,0.2,0.486,1064,4088,0.185
818,0.195,0.484,1065,4096,0.185
819,0.205,0.482,1066,4102,0.18
820,0.205,0.484,1066,4108,0.1775
821,0.2025,0.484,1067,4113,0.175
822,0.1925,0.49,1068,4117,0.175
823,0.19,0.49,1069,4119,0.175
824,0.19,0.496,1070,4127,0.1675
825,0.2025,0.492,1070,4128,0.1625
826,0.2075,0.498,1071,4136,0.1575
827,0.215,0.494,1072,4139,0.145
828,0.21,0.5,1072,4147,0.155
829,0.21,0.492,1072,4152,0.155
830,0.21,0.496,1072,4158,0.1425
831,0.1975,0.494,1073,4165,0.155
832,0.2,0.488,1074,4168,0.155
833,0.2125,0.49,1074,4171,0.1625
834,0.21,0.488,1078,4176,0.165
835,0.2125,0.492,1078,4181,0.1775
836,0.215,0.486,1079,4185,0.1875
837,0.21,0.484,1082,4190,0.185
838,0.21,0.484,1083,4195,0.19
839,0.2125,0.486,1086,4198,0.18
840,0.2225,0.49,1087,4202,0.1675
841,0.2325,0.486,1088,4206,0.1675
842,0.2225,0.5,1089,4213,0.1725
843,0.215,0.506,1089,4224,0.1875
844,0.22,0.5,1090,4227,0.1775
845,0.22,0.5,1091,4235,0.185
846,0.22,0.496,1093,4241,0.185
847,0.235,0.49,1094,4246,0.175
848,0.2325,0.488,1094,4248,0.1825
849,0.225,0.486,1097,4255,0.18
850,0.225,0.484,1098,4258,0.1775
851,0.235,0.488,1098,4263,0.1725
852,0.2175,0.486,1100,4269,0.1825
853,0.215,0.488,1104,4274,0.1675
854,0.225,0.484,1104,4285,0.175
855,0.2175,0.474,1105,4291,0.1775
856,0.22,0.472,1105,4297,0.1725
857,0.21,0.464,1107,4304,0.175
858,0.2375,0.46,1107,4308,0.1775
859,0.2375,0.462,1108,4318,0.1875
860,0.2425,0.454,1110,4324,0.1875
861,0.2375,0.46,1112,4333,0.18
862,0.2425,0.454,1113,4338,0.175
863,0.235,0.456,1113,4342,0.175
864,0.2175,0.454,1113,4343,0.18
865,0.2225,0.46,1115,4346,0.175
866,0.235,0.466,1115,4353,0.18
867,0.225,0.462,1119,4355,0.185
868,0.2175,0.464,1119,4357,0.18
869,0.2125,0.466,1121,4370,0.185
870,0.215,0.458,1122,4372,0.185
871,0.22,0.458,1124,4377,0.18
872,0.2225,0.456,1124,4384,0.1825
873,0.21,0.452,1126,4387,0.185
874,0.2075,0.456,1128,4396,0.1775
875,0.2075,0.458,1130,4401,0.175
876,0.2025,0.454,1131,4406,0.19
877,0.195,0.454,1133,4412,0.1875
878,0.1925,0.456,1135,4420,0.195
879,0.1925,0.456,1136,4426,0.205
880,0.195,0.452,1137,4432,0.2025
881,0.21,0.454,1139,4437,0.185
882,0.21,0.458,1140,4442,0.1825
883,0.215,0.46,1143,4451,0.175
884,0.2075,0.46,1146,4455,0.1725
885,0.21,0.466,1147,4455,0.175
886,0.2,0.47,1147,4456,0.1775
887,0.2025,0.476,1147,4459,0.1675
888,0.21,0.474,1147,4462,0.1625
889,0.2075,0.474,1148,4464,0.1675
890,0.205,0.48,1148,4469,0.1775
891,0.2,0.482,1149,4477,0.1775
892,0.2,0.48,1149,4480,0.17
893,0.205,0.478,1150,4486,0.165
894,0.2025,0.472,1151,4492,0.1625
895,0.205,0.472,1152,4493,0.155
896,0.215,0.478,1153,4500,0.155
897,0.215,0.476,1156,4507,0.155
898,0.1925,0.474,1158,4512,0.165
899,0.19,0.476,1158,4514,0.17
900,0.195,0.476,1160,4520,0.1775
901,0.2,0.472,1160,4526,0.19
902,0.21,0.466,1160,4534,0.185
903,0.215,0.478,1161,4536,0.185
904,0.215,0.476,1163,4542,0.185
905,0.2275,0.468,1165,4549,0.18
906,0.225,0.47,1166,4554,0.1775
907,0.22,0.474,1170,4558,0.18
908,0.215,0.478,1171,4562,0.17
909,0.2225,0.476,1173,4565,0.1725
910,0.2225,0.478,1175,4572,0.1625
911,0.23,0.47,1177,4575,0.16
912,0.22,0.474,1179,4581,0.16
913,0.2125,0.476,1181,4587,0.16
914,0.205,0.478,1183,4592,0.1625
915,0.2025,0.472,1183,4599,0.1675
916,0.205,0.466,1186,4607,0.1525
917,0.21,0.46,1188,4613,0.145
918,0.205,0.458,1190,4620,0.1475
919,0.1825,0.46,1193,4626,0.15
920,0.175,0.454,1194,4632,0.1575
921,0.17,0.458,1195,4634,0.165
922,0.1725,0.456,1198,4640,0.1675
923,0.175,0.452,1200,4646,0.16
924,0.1725,0.448,1200,4653,0.165
925,0.1675,0.442,1200,4659,0.16
926,0.17,0.442,1202,4663,0.1575
927,0.185,0.442,1202,4671,0.16
928,0.18,0.442,1207,4676,0.1675
929,0.185,0.442,1209,4683,0.1625
930,0.2025,0.434,1210,4687,0.155
931,0.2175,0.446,1212,4692,0.155
932,0.2275,0.446,1213,4698,0.1525
933,0.23,0.448,1216,4706,0.1475
934,0.2325,0.45,1216,4710,0.15
935,0.24,0.454,1216,4715,0.1575
936,0.2375,0.456,1219,4721,0.15
937,0.235,0.456,1219,4724,0.1375
938,0.24,0.454,1219,4732,0.1225
939,0.2425,0.456,1219,4741,0.1225
940,0.25,0.458,1219,4748,0.1175
941,0.245,0.448,1219,4751,0.115
942,0.2325,0.446,1222,4753,0.125
943,0.245,0.45,1223,4756,0.1275
944,0.255,0.456,1224,4767,0.1275
945,0.25,0.45,1225,4774,0.1375
946,0.245,0.456,1225,4776,0.1425
947,0.24,0.456,1227,4780,0.1475
948,0.235,0.456,1230,4787,0.1625
949,0.235,0.458,1231,4790,0.1675
950,0.23,0.46,1233,4794,0.1825
951,0.215,0.462,1236,4800,0.1925
952,0.2175,0.458,1237,4804,0.19
953,0.21,0.458,1239,4810,0.2
954,0.2025,0.464,1239,4817,0.2075
955,0.2125,0.466,1240,4820,0.195
956,0.215,0.47,1242,4828,0.195
957,0.22,0.468,1245,4835,0.2
958,0.21,0.468,1246,4842,0.2075
959,0.2075,0.464,1248,4847,0.2
960,0.225,0.462,1249,4853,0.1875
961,0.21,0.466,1249,4856,0.205
962,0.2,0.466,1251,4858,0.21
963,0.2025,0.464,1253,4862,0.21
964,0.21,0.468,1256,4864,0.1975
965,0.2125,0.468,1257,4870,0.1775
966,0.21,0.468,1259,4876,0.1775
967,0.205,0.47,1261,4882,0.18
968,0.1975,0.466,1262,4884,0.1725
969,0.19,0.464,1263,4888,0.175
970,0.1875,0.472,1264,4894,0.1775
971,0.1975,0.47,1264,4896,0.175
972,0.1925,0.474,1266,4904,0.1775
973,0.2075,0.47,1266,4910,0.17
974,0.22,0.466,1266,4918,0.1675
975,0.22,0.46,1270,4923,0.1625
976,0.2175,0.456,1270,4927,0.17
977,0.2225,0.464,1272,4931,0.17
978,0.2275,0.464,1272,4936,0.16
979,0.2275,0.466,1274,4945,0.165
980,0.23,0.464,1274,4950,0.1575
981,0.22,0.464,1276,4960,0.1625
982,0.2225,0.464,1276,4960,0.1625
983,0.2225,0.468,1280,4963,0.175
984,0.225,0.464,1280,4964,0.165
985,0.2225,0.47,1282,4967,0.17
986,0.23,0.472,1282,4971,0.1725
987,0.24,0.474,1282,4977,0.1675
988,0.25,0.476,1285,4981,0.15
989,0.245,0.478,1285,4985,0.155
990,0.24,0.478,1288,4990,0.155
991,0.235,0.478,1289,4996,0.1675
992,0.2425,0.48,1292,4999,0.1725
993,0.225,0.48,1294,5002,0.1875
994,0.2175,0.48,1296,5009,0.19
995,0.2225,0.484,1296,5013,0.185
996,0.2325,0.492,1296,5017,0.1775
997,0.2325,0.5,1300,5019,0.18
998,0.24,0.504,1300,5024,0.18
999,0.23,0.5,1302,5033,0.1825
